X,Y,xcoord,ycoord,imb_nbr_logloc,imb_type,addr_numero,addr_nom_voie
-1.57405616230286,47.2203295432621,-175223.130467569,5978111.90771131,5,IM,1,Rue des Dervallières,
-1.54185640125736,47.2262232554554,-171638.669464318,5979077.95591678,1,PA,2,avenue marie biton caille,
-1.54535366779477,47.2175688783351,-172027.983394431,5977659.43944584,1,PA,31,Rue de Richebourg,
-1.57405616230286,47.2203295432621,-175223.130467569,5978111.90771131,0,PA,1,Rue des Dervallières,
-1.56272462768577,47.2286446496837,-173961.709804088,5979474.88181678,2,PA,3,Rue Anatole le Braz,
-1.5469234609249,47.2319083675741,-172202.731966328,5980009.91391665,1,PA,30,Avenue de l’Omnibus,
-1.55341301312568,47.2296920302261,-172925.145612795,5979646.57879335,4,IM,13,Rue Fontaine de Barbin,
-1.54107753252209,47.2236837952411,-171551.966193314,5978661.6955848,2,PA,33,Rue Gaston Turpin,
-1.55914334957359,47.2263103592642,-173563.043748251,5979092.2340529,23,IM,5,Rue de la Carterie,
-1.55324385204305,47.2177277353404,-172906.314687215,5977685.47519882,2,PA,2,Rue Saint Vincent,
-1.55848678507664,47.2163626281223,-173489.955322777,5977461.74449205,9,IM,11,Rue de l’Arche Sèche,
-1.55770065374682,47.2178905220592,-173402.443583446,5977712.15509026,9,IM,1,Place du Cirque,
-1.56814378644014,47.2264470752599,-174564.967797153,5979114.64471148,1,PA,1,Rue Ludovic Lefièvre,
-1.54387172627969,47.2177352657069,-171863.014419587,5977686.70938468,7,IM,4,Allée Commandant Charcot,
-1.57217550974682,47.2310944098686,-175013.777182672,5979876.47604616,1,PA,17,Rue Albert Calmette,
-1.54082369232693,47.2251050019217,-171523.708832045,5978894.65285717,1,PA,11,Rue Gaston Turpin,
-1.56032524893362,47.2194870043155,-173694.612183179,5977973.81451943,8,IM,2,Rue du Trépied,
-1.55782340366704,47.2109059699961,-173416.10804206,5976567.49718246,20,IM,7,Allée de l’Ile Gloriette,
-1.54856182944137,47.230252416534,-172385.114315314,5979738.44425222,1,PA,18,Avenue Maréchal Ney,
-1.56665813079919,47.2202203069203,-174399.585367708,5978094.00361383,1,PA,18,Passage Saint Yves,
-1.55572598290211,47.2267740151087,-173182.624230528,5979168.23733855,23,IM,38,Quai de Versailles,
-1.55682630665226,47.2150032029453,-173305.111710102,5977238.95075242,7,IM,3,Rue Saint Nicolas,
-1.57320640660922,47.2210033776168,-175128.536096454,5978222.35158799,1,PA,0,rue alexandre dumas,
-1.57501022511744,47.2272310466179,-175329.336254272,5979243.15540205,5,IM,78,Rue Camille Flammarion,
-1.55272989849665,47.2172023788933,-172849.101640139,5977599.37258477,4,IM,5,rue beausoleil,
-1.56607056080516,47.2304696009742,-174334.177375167,5979774.04807467,1,PA,14,Impasse des Aviateurs,
-1.57378332054452,47.2274508560493,-175192.757861963,5979279.18749557,21,IM,68,Boulevard Meusnier de Querlon,
-1.54671250062386,47.2115232889744,-172179.247973039,5976668.65995202,7,IM,31,Rue Fouré,
-1.55457674327648,47.2136263563769,-173054.691460604,5977013.30767403,2,PA,5,Allée Duguay Trouin,
-1.55360550368857,47.2137953231006,-172946.573564239,5977040.99829574,2,PA,7,Rue Bon Secours,
-1.54726955485881,47.224843009012,-172241.258966818,5978851.70778677,1,PA,11,Avenue Chanzy,
-1.55925154569433,47.2256207541502,-173575.088085317,5978979.1939933,11,IM,80,Rue Paul Bellamy,
-1.56666474894498,47.22683005783,-174400.322096327,5979177.42400551,1,PA,18,Rue Joyau,
-1.54067349067443,47.2226716373345,-171506.988460573,5978495.79140155,1,PA,44,Rue Gambetta,
-1.55672656964912,47.2176267741157,-173294.009037699,5977668.92822352,12,IM,7,Allée Duquesne,
-1.55888025080058,47.2137996250226,-173533.755726811,5977041.70330491,7,IM,8,Rue de la Fosse,
-1.53829642973967,47.2203616551393,-171242.375247731,5978117.17093173,1,PA,115,Rue d’Allonville,
-1.5495372617166,47.2114664058913,-172493.698939496,5976659.33822236,22,IM,21,Rue des Olivettes,
-1.56909536070597,47.2306027820848,-174670.896559877,5979795.88100287,3,IM,69,Rue Félix Faure,
-1.57318307407945,47.2284620120541,-175125.938731121,5979444.94239773,1,PA,70,Rue de la Mélinière,
-1.56336798221602,47.2240473124222,-174033.327702795,5978721.28095498,1,PA,4,Rue d’Iéna,
-1.563930526151,47.2187091804624,-174095.949807186,5977846.33016074,9,IM,21,Place Edouard Normand,
-1.56458675471951,47.212298729701,-174169.000837276,5976795.73649482,9,IM,9,Rue Voltaire,
-1.56383012386067,47.2137037736603,-174084.773075351,5977025.99497015,8,IM,11,Rue Racine,
-1.56899078167706,47.2324330007028,-174659.25487563,5980095.92183955,1,PA,10,Rue Emile Loubet,
-1.56119980577708,47.2219594788616,-173791.967405662,5978379.06243308,1,PA,18,Rue Yves Bodiguel,
-1.5416104409792,47.2316479524837,-171611.289291398,5979967.22199747,1,PA,11,Avenue Violain,
-1.57426089770907,47.2106498312719,-175245.921508735,5976525.52295153,1,PA,21,Boulevard de Launay,
-1.54986381580893,47.2219726764934,-172530.05077477,5978381.22562546,10,IM,72,Rue Préfet Bonnefoy,
-1.5423959128856,47.2274916050921,-171698.727624052,5979285.86726778,8,IM,140,Rue Général Buat,
-1.54769812329933,47.2234600064664,-172288.966987386,5978625.0137887,1,PA,22,Rue Préfet Bonnefoy,
-1.56968843811535,47.2289516746496,-174736.917635089,5979525.21203399,7,IM,33,Rue Félix Faure,
-1.56804504543453,47.2162158036706,-174553.975998687,5977437.68142242,8,IM,18,Rue Bonne Louise,
-1.54591406038465,47.2238366675376,-172090.366012181,5978686.75336681,1,PA,2,Rue Maréchal Joffre,
-1.56564962656396,47.2208913262684,-174287.319189779,5978203.98587128,9,IM,26,Rue Félibien,
-1.56507950891283,47.2098129334801,-174223.853983163,5976388.37938091,11,IM,63,Quai de la Fosse,
-1.55804834395385,47.2263444531303,-173441.148280245,5979097.82275707,9,IM,18,Rue Eugène Tessier,
-1.55847699531022,47.2140725110278,-173488.865530965,5977086.42462677,3,IM,9,Place Royale,
-1.57556752446059,47.2308702481814,-175391.374533371,5979839.72798783,1,IM,2,Avenue Héloïse,
-1.55931020026135,47.2137195673994,-173581.617481851,5977028.58328135,12,IM,4,Rue du Puits d’Argent,
-1.56424164015583,47.2325842163835,-174130.582859782,5980120.71217172,1,PA,31,Rue de la Ville aux Roses,
-1.56894903353712,47.2273351135223,-174654.607493951,5979260.21447141,1,PA,26,Rue Ludovic Lefièvre,
-1.56408329933458,47.2325904573206,-174112.956440188,5980121.73531385,1,PA,31,Rue de la Ville aux Roses,
-1.56380245952118,47.2327277737746,-174081.693495167,5980144.24706766,1,PA,31,Rue de la Ville aux Roses,
-1.55068534680616,47.2321032617693,-172621.503187053,5980041.86461104,1,PA,17,Rue Etienne Etiennez,
-1.56780280131524,47.2205042978174,-174527.00950668,5978140.55047726,1,PA,41,Rue Docteur Brindeau,
-1.56653146868599,47.2195670063544,-174385.485405763,5977986.92685983,1,PA,17,Passage Saint Yves,
-1.56532057424165,47.2142041039048,-174250.689252815,5977107.99051779,17,IM,23,Rue Racine,
-1.56580036744073,47.231291849901,-174304.099587422,5979908.84360537,1,PA,17,Rue de la Saulzinière,
-1.55932969025137,47.2161626054856,-173583.787097616,5977428.96278462,6,IM,2,Rue Paré,
-1.54687210673079,47.2120851323723,-172197.01524359,5976760.73271835,1,PA,32,Rue Fouré,
-1.56824017021396,47.2321154320988,-174575.697189775,5980043.85980252,1,PA,28,Boulevard Lelasseur,
-1.57617209178663,47.2176262448806,-175458.674660256,5977668.84148496,1,PA,19,Rue des Roses,
-1.54035410587038,47.2295735854641,-171471.434706819,5979627.16198646,2,PA,94,Rue Général Buat,
-1.55355366613087,47.2294430227607,-172940.803033712,5979605.75871964,6,IM,12,Rue Fontaine de Barbin,
-1.56098353733371,47.227067514318,-173767.892512672,5979216.34859136,1,IM,115,Rue Paul Bellamy,
-1.56912312503979,47.2210248255795,-174673.98727138,5978225.86700934,1,PA,13,Passage Félibien,
-1.54496795240275,47.2109786000092,-171985.045753401,5976579.39932027,3,IM,19,rue de rieux,
-1.57448888484912,47.2212097182497,-175271.300921073,5978256.17184132,3,IM,6,Rue Francis Merlant,
-1.55467010089721,47.2218919073349,-173065.083983405,5978367.98695352,5,IM,13,Rue Chateaubriand,
-1.56589073177475,47.2301791071313,-174314.158899072,5979726.42641244,1,PA,7,Impasse des Aviateurs,
-1.56394491776641,47.2312342380844,-174097.551874485,5979899.39893338,2,PA,188,Rue Paul Bellamy,
-1.56783721465747,47.2285828492464,-174530.840382414,5979464.75098392,1,PA,4,Rue Bonaparte,
-1.57374771586517,47.2266000816947,-175188.794367188,5979139.72578794,7,IM,1,Rue Alphonse Karr,
-1.5733153514256,47.2282809409033,-175140.663777939,5979415.25987025,1,PA,3,Rue Edmond Biré,
-1.55153450059532,47.2324035403154,-172716.030554467,5980091.09210533,1,IM,32,Rue Etienne Etiennez,
-1.57267546403913,47.2271203751447,-175069.431839912,5979225.0137217,1,PA,38,Rue de la Mélinière,
-1.56294329303952,47.2307371582866,-173986.051519922,5979817.90990289,1,PA,5,Rue Charles le Goffic,
-1.56574949553053,47.2318664807942,-174298.436552284,5980003.04706916,1,PA,7,Impasse Morane,
-1.55907559719679,47.2244734172828,-173555.501588166,5978791.12581037,9,IM,50,Rue de Bel Air,
-1.56630662932667,47.2264519100919,-174360.456402774,5979115.4372443,1,PA,6,Rue Joyau,
-1.54769692232328,47.2307282504532,-172288.833295344,5979816.44959965,2,PA,41,Rue du Haut Moreau,
-1.54291413046418,47.2229399357292,-171756.415341019,5978539.7682489,12,IM,63,Rue Gaston Turpin,
-1.57325696595891,47.2321879420363,-175134.164337516,5980055.74701768,1,PA,36,Rue Albert Calmette,
-1.55703669707235,47.213718913483,-173328.532264535,5977028.47611614,6,IM,2,Rue la Pérouse,
-1.53866244225444,47.2215511533507,-171283.1195745,5978312.13503726,1,IM,18,Avenue de la Devinière,
-1.5539280955647,47.2136879469045,-172982.484327624,5977023.4012489,1,PA,3,Rue Haute Saulzaie,
-1.54988157151867,47.2251281529973,-172532.027331337,5978898.44772035,1,PA,15,Rue du 65 Ème Régiment d’Infanterie,
-1.57450221502407,47.2276974988237,-175272.784829361,5979319.6184023,1,PA,71,Boulevard Meusnier de Querlon,
-1.56141973703414,47.2196287494385,-173816.450041207,5977997.04656964,12,IM,16,Rue Porte Neuve,
-1.54809802963903,47.2278719501138,-172333.484357487,5979348.21543649,1,PA,62,Rue Desaix,
-1.57075728405058,47.2218305363448,-174855.901020336,5978357.92780061,8,IM,43,Rue Charles Monselet,
-1.57249305065594,47.2293324245856,-175049.125674981,5979587.62829796,11,IM,1,Boulevard des Anglais,
-1.54430437145748,47.2109415297702,-171911.176260473,5976573.3244867,6,IM,5,Rue de Belfort,
-1.57036919589455,47.2116602522642,-174812.699244424,5976691.10488687,29,IM,5,Rue Maréchal de Gassion,
-1.55698153823755,47.2151413757482,-173322.392011132,5977261.59538303,13,IM,6,Rue Saint Nicolas,
-1.56345348454899,47.2228671285394,-174042.845778963,5978527.83438482,1,PA,21,Rue des Hauts Pavés,
-1.56722114189299,47.2114463395209,-174462.259475981,5976656.0498432,6,IM,4,Place Eugène Livet,
-1.54768940322636,47.2130539866947,-172287.996273303,5976919.50718349,2,PA,18,Rue Monteil,
-1.55588626477859,47.216257593723,-173200.466727401,5977444.53039025,7,IM,7,Rue des Trois Croissants,
-1.54059627053743,47.2188647342232,-171498.392354244,5977871.82507836,13,IM,8,Rue Frédéric Cailliaud,
-1.56939375380322,47.2183944785738,-174704.113527519,5977794.75144539,3,PA,12,Rue Mondésir,
-1.55539266223717,47.2307323551311,-173145.519143836,5979817.12249888,1,PA,3,Rue Colombel,
-1.56068493702097,47.2137195193437,-173734.652477907,5977028.57540586,6,IM,16,Rue Crébillon,
-1.57110353776416,47.2244275138426,-174894.445807417,5978783.60153422,29,IM,5,Place Anatole France,
-1.56411634510602,47.2286889954131,-174116.635078639,5979482.1513385,1,PA,1,Avenue du Gué Moreau,
-1.5762196243021,47.2135798634599,-175463.965955674,5977005.68833258,1,PA,22,Rue de la Ville En Bois,
-1.54599603172566,47.2307950377507,-172099.491020122,5979827.39836308,1,PA,15,Rue Coquebert de Neuville,
-1.54456724852708,47.2250843720913,-171940.439602002,5978891.27127125,8,IM,19,Rue Saint Charles,
-1.55120198194883,47.2176411994846,-172679.014748061,5977671.2924582,0,IM,3,Rue Saint Pierre,
-1.54865051959743,47.2207353373707,-172394.987258325,5978178.41865851,13,IM,66,Rue Maréchal Joffre,
-1.54318744758905,47.2303506841695,-171786.840864185,5979754.55359926,1,PA,21,Avenue Camille Guérin,
-1.56818886894906,47.2285148696999,-174569.986359089,5979453.60723461,1,PA,5,Rue Bonaparte,
-1.55858806500414,47.2287760151064,-173501.229752734,5979496.41634992,6,IM,5,Rue Leglas-Maurice,
-1.55134597576454,47.2174416585459,-172695.044066302,5977638.58890754,15,IM,3,Rue Saint Pierre,
-1.55563135828536,47.217656351409,-173172.090666375,5977673.77577182,5,IM,7,Rue de l’Hôtel de Ville,
-1.56433424452182,47.2293206641462,-174140.891530649,5979585.70040467,1,PA,8,Avenue des Mésanges,
-1.555714151395,47.2153445610835,-173181.307153181,5977294.89478478,26,IM,2,Rue de la Haute Casserie,
-1.56806832429498,47.2290336367396,-174556.567389579,5979538.64802581,1,PA,19,Rue Léon Say,
-1.55622306518158,47.2279673323865,-173237.959176761,5979363.85107354,11,IM,5,Rue de l’Ouche de Versailles,
-1.5567370825395,47.2215896394042,-173295.179327303,5978318.44314753,1,PA,8,Rue de Talensac,
-1.55541129232475,47.2173584094633,-173147.593035698,5977624.94492377,10,IM,16,Rue Saint Léonard,
-1.56829605226586,47.2165801367371,-174581.917951337,5977497.39211655,2,PA,2,Rue Marie Anne du Boccage,
-1.54576231666992,47.2233827270897,-172073.473979126,5978612.34676242,1,PA,6,Rue Maréchal Joffre,
-1.57156806074705,47.2318758849203,-174946.156269334,5980004.58876514,1,PA,25,Rue de la Gourmette,
-1.55765575797777,47.2162736097762,-173397.445809296,5977447.15526116,23,IM,4,Rue Cacault,
-1.54264282832185,47.2248487838274,-171726.214124684,5978852.65437443,1,PA,1,Impasse Saint Charles,
-1.57499570660706,47.2310055641607,-175327.72006109,5979861.911062,4,IM,8,Avenue Héloïse,
-1.56447865353065,47.2137187829839,-174156.967067979,5977028.45472966,11,IM,2,Place Paul Emile Ladmirault,
-1.5524299068701,47.2150769852936,-172815.706725028,5977251.04266179,10,IM,3,Rue des Petites Ecuries,
-1.54468064498852,47.2137628067164,-171953.062838347,5977035.66943551,3,IM,11,Avenue Carnot,
-1.57196224671893,47.2188115939884,-174990.036851001,5977863.11550291,18,IM,23,Avenue Camus,
-1.53839646903513,47.2315665565837,-171253.511571161,5979953.87816255,11,IM,56,Rue Général Buat,
-1.5692480271611,47.2278057647285,-174687.891311923,5979337.36594573,1,PA,44,Rue Jules Simon,
-1.56492390983209,47.2102158527835,-174206.532772727,5976454.4060408,2,PA,4,Rue Montaudouine,
-1.57274687735433,47.2224959388065,-175077.381533795,5978466.99273877,1,PA,23,Rue George Sand,
-1.57063065586209,47.2255598775405,-174841.804834873,5978969.21517101,1,PA,16,Rue Paul Painlevé,
-1.57066118139706,47.2254324237195,-174845.202921882,5978948.32312765,1,PA,12,Rue Paul Painlevé,
-1.56895335804321,47.228660552277,-174655.088895767,5979477.48870177,1,PA,17,Rue Bonaparte,
-1.55248577969957,47.2313065745863,-172821.926459955,5979911.25751846,2,IM,42,Rue Félix Thomas,
-1.57122992687544,47.21638767042,-174908.515378927,5977465.84868262,1,PA,16,Avenue René Bazin,
-1.57614342820642,47.2204905389996,-175455.483845103,5978138.29536467,1,PA,96,Rue Bouchaud,
-1.54654470089164,47.2250518270302,-172160.568592293,5978885.93657565,1,PA,46,Rue Amiral Ronarc’H,
-1.55350126655689,47.2152693079523,-172934.969939819,5977282.56177233,2,PA,9,Rue de la Baclerie,
-1.57467631615454,47.2289891817778,-175292.165678552,5979531.36055041,9,IM,29,Boulevard des Anglais,
-1.55855512301475,47.2294897085859,-173497.56266725,5979613.41196484,1,PA,19,Rue Cochard Polenne,
-1.56303116756568,47.2127207719804,-173995.833667428,5976864.90010389,8,IM,3,Rue Gresset,
-1.55210607487912,47.2185975970295,-172779.65791269,5977828.04192873,11,IM,10,Rue Ogée,
-1.54035606526924,47.2275896453543,-171471.652826103,5979301.93850357,1,PA,17,Avenue Lieutenant Chapus,
-1.5717294889048,47.2154436169633,-174964.126369655,5977311.12878579,7,IM,12,rue marie-anne du boccage,
-1.53896433035111,47.2189647990544,-171316.725603697,5977888.22552261,27,IM,3,Rue François Evellin,
-1.56738926367645,47.2159260568516,-174480.974707307,5977390.19499155,1,PA,19,Rue Sévigné,
-1.54877737930974,47.2273988917432,-172409.109216901,5979270.66927281,1,IM,3,Rue Général Margueritte,
-1.55724585825421,47.2110594670608,-173351.815980793,5976592.65130996,2,PA,5,Allée de l’Ile Gloriette,
-1.5709258598145,47.2098707779887,-174874.666788535,5976397.85836898,1,PA,2,Boulevard de Launay,
-1.54418056286913,47.2320115284433,-171897.393951462,5980026.8259573,1,PA,20,Rue du Port Guichard,
-1.5619775197383,47.2261942177161,-173878.542127808,5979073.19602916,13,IM,22,Rue Haute Roche,
-1.56709864546234,47.2152025735509,-174448.623235697,5977271.62488387,8,IM,3,Rue Sévigné,
-1.56173666084655,47.2223486336318,-173851.729838625,5978442.8480907,1,PA,35,Rue de Savenay,
-1.54455110335743,47.2285567795553,-171938.642329939,5979460.4774306,1,PA,75,Rue du Coudray,
-1.57372061634306,47.2233367110161,-175185.777662186,5978604.80417913,1,PA,40,Rue de Carcouet,
-1.55478203063747,47.2165219793298,-173077.543945095,5977487.86064795,7,IM,2,Rue des Bons Français,
-1.57417520991928,47.2284679115533,-175236.382787608,5979445.90948916,1,PA,8,Rue Edmond Biré,
-1.57194168059179,47.2237767020219,-174987.747440201,5978676.92422071,1,PA,3,Boulevard Luc Olivier Merson,
-1.54969083700519,47.2252303332017,-172510.794862419,5978915.19684943,1,PA,14,Rue du 65 Ème Régiment d’Infanterie,
-1.55222642799301,47.2169471386266,-172793.055560044,5977557.54061996,8,IM,19,Rue de Strasbourg,
-1.56745189798757,47.2280164048776,-174487.947126927,5979371.89534303,1,PA,15,Rue Jules Simon,
-1.55758757318484,47.2236482674297,-173389.855512867,5978655.87211912,21,IM,52,Rue Paul Bellamy,
-1.56642828743693,47.225585917812,-174373.999321659,5978973.4836603,1,PA,47,Rue du Maine,
-1.53999060574179,47.2207235666479,-171430.970057601,5978176.48939239,1,PA,11,Avenue des 3 Frères,
-1.56709359819101,47.2216549888391,-174448.061376022,5978329.15434829,1,PA,25,Rue de Miséricorde,
-1.57179531774744,47.2293735019788,-174971.454402897,5979594.36213395,1,PA,63,rue léon say,
-1.55154754786019,47.2153190883192,-172717.482969348,5977290.72012704,9,IM,1,Rue Lambert,
-1.55330070523827,47.213419551604,-172912.643555957,5976979.41619338,1,PA,17,Rue Bon Secours,
-1.54837607294144,47.2209625431927,-172364.43599633,5978215.65863891,18,IM,56,Rue Maréchal Joffre,
-1.56501345589947,47.2147076843439,-174216.500995351,5977190.51949774,12,IM,5,Rue Copernic,
-1.54804459561126,47.2143971901679,-172327.536108725,5977139.63425223,27,IM,5,Allée Baco,
-1.56733481961501,47.2216995794267,-174474.91402211,5978336.46304548,1,PA,29,Rue de Miséricorde,
-1.55922842409571,47.2211263396365,-173572.514200733,5978242.50565715,13,IM,1,Rue Auguste Brizeux,
-1.54402269016814,47.2283791305585,-171879.819642778,5979431.355835,1,PA,10,Rue Saint Rogatien,
-1.5700346144256,47.222102544914,-174775.453805671,5978402.51207767,1,PA,9,Rue Gabriel Luneau,
-1.54894140198002,47.2256520464896,-172427.368137035,5978984.32340124,1,PA,3,Avenue Sauvaget,
-1.54469628242082,47.2272750923322,-171954.803589349,5979250.37555023,1,PA,17,Rue Desaix,
-1.55426146560944,47.2302673539778,-173019.59491125,5979740.89299615,1,PA,15,rue félix thomas,
-1.55522851419505,47.2144799367688,-173127.246267373,5977153.19512514,1,PA,11,Rue du Vieil Hôpital,
-1.55927325523765,47.2146588670369,-173577.504780625,5977182.5190682,10,IM,6,Rue Contrescarpe,
-1.56458167754238,47.2163975064208,-174168.435648503,5977467.46070862,12,IM,7,Rue Deshoulières,
